wavelength,mean_deciduous_reflectance,sitka_mean_reflectance,pasture_mean_reflectance,moss_mean_reflectance,rho_mean_reflectance,grass_mean_reflectance,br_mean_reflectance,ash_mean_reflectance,alder_mean_reflectance,birch_mean_reflectance,beech_mean_reflectance,haz_mean_reflectance,hc_mean_reflectance,lime_mean_reflectance,rowan_mean_reflectance,syc_mean_reflectance
487,0.49523037,0.574261429,0.77163,0.566557692,0.523004444,0.646596667,0.680128889,0.73153,0.45341,0.502763333,0.38687,0.44532,0.4327,0.3822,0.68655,0.43573
488,0.494797407,0.570114286,0.766589,0.564001538,0.521346667,0.643630833,0.677444444,0.73091,0.452948333,0.50197,0.386633333,0.444855,0.43228,0.38189,0.68637,0.43532
489,0.494366759,0.565971429,0.761651,0.561333077,0.519662222,0.6406975,0.674731667,0.73038,0.452521667,0.501154167,0.38642,0.444395,0.4319,0.38151,0.68614,0.43488
490,0.493916019,0.561707143,0.756645,0.55853,0.517907222,0.637663889,0.671917222,0.72995,0.452073333,0.500325833,0.38617,0.44392,0.43159,0.38105,0.6858,0.434365
491,0.493461296,0.557471429,0.751658,0.555752308,0.516120556,0.634653889,0.669088333,0.72942,0.451625,0.499473333,0.385933333,0.44345,0.43118,0.38065,0.68551,0.43391
492,0.49299713,0.553135714,0.746591,0.552821538,0.514255556,0.631554722,0.666143889,0.72893,0.451183333,0.498545833,0.38569,0.44301,0.43067,0.38023,0.68525,0.433465
493,0.492531481,0.548877143,0.741656,0.54999,0.512421667,0.628558056,0.663284444,0.72837,0.450748333,0.49767,0.38548,0.442495,0.43024,0.37984,0.68494,0.433
494,0.492059907,0.544598571,0.736678,0.547196923,0.510552222,0.625571667,0.660411667,0.72771,0.450326667,0.4968025,0.38529,0.441945,0.42982,0.37955,0.68455,0.432545
495,0.4915825,0.540414286,0.731862,0.544442308,0.508700556,0.622642222,0.657575556,0.72701,0.449875,0.495939167,0.385083333,0.441415,0.42932,0.37923,0.68426,0.43211
496,0.491128519,0.536295714,0.727306,0.541727692,0.50688,0.619793889,0.654786667,0.72646,0.449368333,0.495076667,0.384906667,0.44086,0.42894,0.37879,0.68402,0.431735
497,0.490677778,0.53231,0.722969,0.539124615,0.505135,0.617093611,0.652092222,0.72595,0.44891,0.494221667,0.384743333,0.440315,0.42857,0.37836,0.68372,0.43131
498,0.490226944,0.528532857,0.718839,0.53663,0.503441111,0.614519444,0.649499444,0.72532,0.44848,0.493379167,0.384543333,0.439835,0.42816,0.37803,0.6834,0.430895
499,0.489780833,0.52489,0.714886,0.534213077,0.501774444,0.612023333,0.646940556,0.7247,0.448031667,0.492500833,0.3843,0.43942,0.4277,0.3777,0.68313,0.430545
500,0.489347407,0.521451429,0.711281,0.53195,0.500218333,0.609724167,0.644558889,0.72406,0.447631667,0.491721667,0.384093333,0.438985,0.42731,0.37742,0.6828,0.430105
501,0.488902037,0.51818,0.707855,0.529775385,0.498723889,0.607562778,0.642293889,0.72331,0.447298333,0.490978333,0.383876667,0.43858,0.42691,0.37727,0.68237,0.429525
502,0.488499444,0.515121429,0.704794,0.527784615,0.497341111,0.605576111,0.640172778,0.72266,0.446951667,0.49029,0.383693333,0.438155,0.42658,0.37701,0.68201,0.429145
503,0.488126852,0.512227143,0.702156,0.525936154,0.496049444,0.603730833,0.63816,0.7221,0.446578333,0.48968,0.383533333,0.437695,0.42635,0.37669,0.68169,0.428825
504,0.487767593,0.509568571,0.699599,0.524246923,0.494848333,0.602070278,0.636319444,0.72149,0.446273333,0.489066667,0.383373333,0.43733,0.42606,0.37641,0.68138,0.428525
505,0.48741537,0.50714,0.697199,0.522725385,0.493734444,0.600593889,0.634625556,0.7208,0.446048333,0.48846,0.38319,0.436985,0.42575,0.37609,0.68105,0.428365
506,0.487111667,0.504887143,0.695119,0.52132,0.492723333,0.599248611,0.633066111,0.72024,0.445785,0.487928333,0.383066667,0.436695,0.42553,0.37585,0.68079,0.42812
507,0.486848519,0.502841429,0.693273,0.520046154,0.491793889,0.598070278,0.631659444,0.71977,0.44553,0.487423333,0.382993333,0.43651,0.4253,0.37568,0.68059,0.42784
508,0.486585741,0.500952857,0.691635,0.518916154,0.490971111,0.597015,0.630372222,0.71923,0.445305,0.486976667,0.38288,0.43628,0.42514,0.37549,0.68037,0.4276
509,0.486350093,0.499258571,0.690364,0.517942308,0.490281111,0.596118333,0.629235,0.71872,0.44507,0.486590833,0.38276,0.436045,0.42514,0.3753,0.68017,0.427355
510,0.486124352,0.497704286,0.689137,0.517053846,0.489627778,0.595300556,0.628187222,0.71821,0.44487,0.4862475,0.382666667,0.435825,0.42501,0.37517,0.67997,0.42715
511,0.485892963,0.496358571,0.688025,0.516336154,0.489069444,0.594608333,0.627278333,0.71757,0.444711667,0.48598,0.38255,0.43558,0.42478,0.3751,0.67979,0.426975
512,0.485676944,0.495091429,0.687069,0.515652308,0.488546667,0.593995833,0.626435556,0.71707,0.444555,0.4856975,0.38244,0.43538,0.42462,0.37496,0.67954,0.42683
513,0.485481296,0.493942857,0.686254,0.515035385,0.48807,0.593469444,0.625670556,0.71665,0.44441,0.48543,0.382346667,0.43522,0.42447,0.37482,0.67927,0.426715
514,0.485299444,0.492934286,0.685586,0.514476923,0.487630556,0.593031111,0.624992222,0.71634,0.444265,0.485201667,0.382283333,0.43509,0.42427,0.37468,0.67893,0.426635
515,0.485144259,0.491985714,0.684971,0.514011538,0.487263333,0.592646389,0.624384444,0.71594,0.44415,0.484981667,0.382216667,0.43496,0.42415,0.3746,0.67875,0.42655
516,0.48500037,0.491138571,0.684496,0.513628462,0.486975556,0.592364167,0.623868333,0.71556,0.44406,0.484748333,0.38214,0.434845,0.42414,0.37447,0.67854,0.4265
517,0.484879537,0.490341429,0.684047,0.513279231,0.486671667,0.592087222,0.623378889,0.71521,0.443966667,0.484565833,0.382093333,0.43474,0.42406,0.37441,0.67844,0.42643
518,0.484801481,0.489651429,0.683659,0.513034615,0.486408889,0.591861667,0.622972778,0.71485,0.443905,0.484431667,0.382076667,0.434625,0.42396,0.37446,0.67854,0.426365
519,0.484705463,0.488962857,0.683321,0.51276,0.486158333,0.5916625,0.622566667,0.71451,0.443808333,0.484294167,0.382056667,0.434545,0.4239,0.37444,0.6785,0.426295
520,0.484622778,0.488341429,0.68312,0.512507692,0.485912778,0.591506111,0.622191667,0.71424,0.443693333,0.484183333,0.382043333,0.43452,0.42387,0.37441,0.67844,0.426205
521,0.484526574,0.487707143,0.682812,0.51227,0.485695556,0.591363611,0.621843333,0.71393,0.443586667,0.484065833,0.382006667,0.434435,0.4238,0.37436,0.67839,0.426165
522,0.484419167,0.487081429,0.682479,0.512065385,0.485547222,0.591276111,0.621548889,0.71353,0.443445,0.4839725,0.38196,0.43433,0.42371,0.37429,0.67835,0.426185
523,0.484321667,0.486485714,0.682184,0.511842308,0.485352222,0.591159167,0.621227778,0.71322,0.443351667,0.483858333,0.38192,0.434245,0.42366,0.37423,0.67827,0.42614
524,0.48422787,0.485948571,0.681869,0.511616923,0.485146111,0.591041944,0.620923889,0.71299,0.44329,0.4837275,0.381853333,0.43412,0.42363,0.37415,0.67821,0.42608
525,0.484130278,0.485354286,0.681574,0.511410769,0.48495,0.590934167,0.620618333,0.7127,0.443225,0.4836125,0.38181,0.43405,0.42356,0.37407,0.67811,0.426035
526,0.484045556,0.484757143,0.68136,0.511225385,0.484743889,0.590823333,0.620302222,0.71244,0.443188333,0.483495,0.381796667,0.43407,0.4235,0.374,0.67795,0.42597
527,0.483952315,0.484164286,0.681089,0.511022308,0.484546111,0.590713611,0.619997222,0.71215,0.443125,0.483384167,0.381766667,0.43402,0.42345,0.37393,0.67785,0.425895
528,0.483841759,0.483544286,0.680751,0.510839231,0.484375,0.590628333,0.619719444,0.71177,0.44304,0.483289167,0.381706667,0.43395,0.42337,0.37381,0.6778,0.42584
529,0.483749259,0.482927143,0.680469,0.510637692,0.484182778,0.59052,0.619423889,0.71147,0.442961667,0.483191667,0.38168,0.43387,0.42332,0.37376,0.67771,0.42578
530,0.483663611,0.482314286,0.680198,0.510425385,0.483980556,0.590397222,0.619120556,0.7112,0.442878333,0.4830975,0.381666667,0.433765,0.42329,0.37374,0.67762,0.425715
531,0.483590463,0.48173,0.679944,0.510193077,0.483767222,0.59025,0.61881,0.71098,0.442775,0.4830175,0.381656667,0.433615,0.42335,0.37378,0.67753,0.42561
532,0.483503241,0.481114286,0.679665,0.509954615,0.483569444,0.590140833,0.618508333,0.7107,0.442725,0.4829025,0.381646667,0.4335,0.4233,0.37373,0.67748,0.425545
533,0.483423426,0.480472857,0.679406,0.509704615,0.483363889,0.590031111,0.61818,0.71043,0.44271,0.482774167,0.381676667,0.43338,0.42323,0.37369,0.67743,0.42549
534,0.483338611,0.47987,0.679127,0.509477692,0.483168889,0.589934444,0.617911667,0.71017,0.442658333,0.4826625,0.381646667,0.433315,0.42313,0.37364,0.67739,0.425435
535,0.483230556,0.479268571,0.678779,0.509236923,0.482978889,0.589863611,0.61767,0.70986,0.442626667,0.482528333,0.38157,0.433285,0.42292,0.37354,0.67738,0.425365
536,0.483161296,0.478704286,0.678523,0.509027692,0.4828,0.5897925,0.617434444,0.70962,0.442561667,0.482428333,0.381556667,0.43322,0.42286,0.37348,0.67739,0.425335
537,0.483110648,0.478151429,0.678314,0.508842308,0.482616111,0.589704722,0.617208889,0.70941,0.44244,0.482349167,0.381556667,0.433195,0.42285,0.37346,0.67738,0.425355
538,0.483064352,0.477648571,0.6781,0.508669231,0.482453889,0.589658889,0.617018333,0.70924,0.442371667,0.4822675,0.38154,0.433145,0.42283,0.37343,0.67743,0.425325
539,0.483037222,0.477158571,0.677891,0.508488462,0.482310556,0.589629722,0.616825556,0.70909,0.442308333,0.482178333,0.381553333,0.433065,0.42288,0.37341,0.67756,0.42529
540,0.483005463,0.476738571,0.677742,0.508356154,0.482171667,0.589623333,0.616689444,0.70897,0.442265,0.482115833,0.381543333,0.43302,0.42286,0.37337,0.67766,0.425245
541,0.482972685,0.476361429,0.677613,0.50825,0.482033889,0.589633333,0.616600556,0.70891,0.442265,0.4820725,0.381476667,0.433015,0.42278,0.37333,0.67776,0.425145
542,0.482954722,0.476027143,0.677523,0.50817,0.481921111,0.589671944,0.616531111,0.70886,0.442236667,0.482030833,0.38145,0.43298,0.42274,0.37329,0.6779,0.425105
543,0.482949167,0.475727143,0.677477,0.508137692,0.481815556,0.589714444,0.616466667,0.70885,0.442205,0.481994167,0.381433333,0.43293,0.42272,0.37321,0.67808,0.42512
544,0.482941574,0.475494286,0.677475,0.50811,0.481739444,0.589808056,0.616461667,0.70884,0.44218,0.4819725,0.381426667,0.432895,0.42269,0.37315,0.67823,0.42509
545,0.482938241,0.475311429,0.677495,0.508088462,0.48169,0.589936667,0.616502222,0.70885,0.442136667,0.4819475,0.38145,0.432835,0.42265,0.37313,0.6784,0.425045
546,0.482948333,0.475171429,0.677551,0.508096923,0.481657222,0.590089167,0.616561111,0.70886,0.442118333,0.481941667,0.38146,0.43281,0.42263,0.37311,0.67858,0.425025
547,0.482953889,0.475078571,0.677641,0.5081,0.481645,0.590270278,0.616651111,0.70884,0.442103333,0.481968333,0.381483333,0.432805,0.42262,0.37307,0.67872,0.424975
548,0.482970648,0.475014286,0.677763,0.508157692,0.48164,0.590487778,0.616783333,0.70885,0.442106667,0.481985833,0.381473333,0.432815,0.42261,0.37305,0.67891,0.424935
549,0.483009907,0.475011429,0.677933,0.508263077,0.481662222,0.590723056,0.616926667,0.70892,0.442121667,0.482014167,0.381463333,0.432815,0.42261,0.37305,0.67916,0.424935
550,0.483060648,0.475024286,0.67813,0.508414615,0.481697778,0.590981667,0.617071667,0.70901,0.442155,0.482039167,0.381406667,0.43283,0.42262,0.37304,0.67947,0.424975
551,0.483116667,0.475127143,0.678359,0.50857,0.48176,0.591261944,0.617271667,0.70914,0.442161667,0.482095,0.381413333,0.43284,0.4226,0.37304,0.67975,0.42501
552,0.483187963,0.475304286,0.678651,0.508769231,0.48185,0.591578333,0.617521111,0.70935,0.442166667,0.482163333,0.381436667,0.43284,0.42256,0.37305,0.68007,0.425055
553,0.483259167,0.475498571,0.678921,0.508970769,0.481947222,0.591893611,0.617765556,0.70949,0.44219,0.482240833,0.381446667,0.432875,0.42254,0.37308,0.68039,0.42508
554,0.483330648,0.475732857,0.679161,0.509179231,0.48207,0.592211111,0.618041667,0.70963,0.442193333,0.482335833,0.381476667,0.432935,0.42249,0.37311,0.6807,0.425105
555,0.483410556,0.476015714,0.679489,0.509405385,0.482193333,0.592568611,0.618321111,0.70979,0.442235,0.48243,0.38149,0.432975,0.42251,0.37313,0.68101,0.425125
556,0.483488148,0.476342857,0.679872,0.509641538,0.482310556,0.592944722,0.618594444,0.70991,0.442325,0.482521667,0.381466667,0.433035,0.42258,0.37315,0.68127,0.425135
557,0.483581759,0.476701429,0.680237,0.509914615,0.482467778,0.593341111,0.618904444,0.71011,0.442381667,0.482624167,0.38148,0.433075,0.42258,0.37318,0.68165,0.425155
558,0.483693426,0.477105714,0.680657,0.510214615,0.482645556,0.593774167,0.619252222,0.71039,0.442445,0.482735833,0.38151,0.4331,0.42257,0.37322,0.68208,0.42519
559,0.48380287,0.477545714,0.681064,0.510515385,0.482839444,0.594206111,0.619595,0.71063,0.442493333,0.482855833,0.381546667,0.433145,0.42259,0.37326,0.68248,0.425225
560,0.483909074,0.477998571,0.68142,0.510847692,0.483065556,0.594644167,0.619950556,0.71086,0.442508333,0.482971667,0.381596667,0.43317,0.42255,0.37334,0.68291,0.425275
561,0.484034074,0.478525714,0.681847,0.51118,0.483296667,0.595099444,0.620322222,0.71114,0.442548333,0.483111667,0.381626667,0.433225,0.42258,0.37337,0.68338,0.425325
562,0.484160741,0.479128571,0.68234,0.511485385,0.483538889,0.595560556,0.620700556,0.71142,0.442593333,0.483271667,0.381646667,0.433305,0.42269,0.37333,0.6838,0.42539
563,0.484293611,0.479748571,0.682809,0.511834615,0.483795,0.596043611,0.621102222,0.7117,0.442646667,0.483429167,0.381676667,0.433385,0.42275,0.37334,0.68427,0.425445
564,0.484439074,0.4804,0.683296,0.51221,0.484080556,0.596561111,0.621528889,0.71198,0.442698333,0.483596667,0.381716667,0.43348,0.4228,0.37335,0.68482,0.42551
565,0.484585926,0.481105714,0.683778,0.512613077,0.484358889,0.597057222,0.62197,0.71228,0.44278,0.483765,0.381723333,0.43357,0.42286,0.37335,0.6854,0.425545
566,0.484736481,0.481828571,0.68426,0.513044615,0.484618333,0.597563889,0.622406667,0.71265,0.442871667,0.483931667,0.38173,0.43366,0.42285,0.37338,0.68596,0.425595
567,0.484891111,0.482558571,0.684788,0.513484615,0.484910556,0.598104444,0.622873333,0.71298,0.442936667,0.484106667,0.381766667,0.433735,0.42284,0.37344,0.68654,0.425675
568,0.485051667,0.483328571,0.68532,0.513919231,0.485206111,0.598644444,0.623342778,0.71337,0.443005,0.4843,0.38179,0.433815,0.42287,0.37347,0.68711,0.425735
569,0.485220278,0.484144286,0.685884,0.514366154,0.485497778,0.599188056,0.623826111,0.71389,0.443078333,0.484515833,0.381793333,0.433885,0.42289,0.37349,0.68766,0.42578
570,0.485390833,0.484957143,0.686449,0.514804615,0.485812222,0.599756667,0.624301111,0.7143,0.443145,0.484715833,0.381826667,0.43397,0.42294,0.37352,0.68825,0.42585
571,0.485568426,0.485792857,0.687018,0.515228462,0.486158333,0.600349444,0.624784444,0.71468,0.443191667,0.4849225,0.381896667,0.43406,0.42305,0.37355,0.68886,0.425905
572,0.485739444,0.486641429,0.687601,0.515686923,0.486480556,0.600933611,0.625268333,0.71507,0.443271667,0.485123333,0.38194,0.43415,0.4231,0.37361,0.6894,0.42599
573,0.48591537,0.487505714,0.688246,0.516168462,0.486808333,0.601543889,0.625756111,0.71541,0.443385,0.485308333,0.38199,0.43424,0.42317,0.37369,0.68992,0.426125
574,0.486084259,0.488372857,0.688834,0.516633846,0.487128333,0.6021275,0.626241667,0.71581,0.443465,0.485513333,0.38203,0.434325,0.4232,0.37373,0.69047,0.426215
575,0.486250185,0.489287143,0.689393,0.517107692,0.487443889,0.602691667,0.626743333,0.71627,0.443548333,0.485728333,0.38204,0.434395,0.4232,0.37379,0.69099,0.42629
576,0.486410463,0.490144286,0.689973,0.517579231,0.487756667,0.603275,0.627228889,0.71666,0.443616667,0.485930833,0.382076667,0.434475,0.42322,0.37382,0.69153,0.426365
577,0.486568796,0.49098,0.69054,0.518045385,0.488075,0.603861944,0.627711667,0.71705,0.443646667,0.4861425,0.38213,0.434565,0.42325,0.37379,0.69213,0.426415
578,0.486729167,0.4918,0.691109,0.518500769,0.488375556,0.604442222,0.628177778,0.71744,0.4437,0.486340833,0.382166667,0.434645,0.42329,0.37381,0.69269,0.42648
579,0.486890093,0.492572857,0.691704,0.518961538,0.488665556,0.6050375,0.628633333,0.71779,0.44377,0.4865375,0.382213333,0.434705,0.42335,0.37387,0.69321,0.426565
580,0.487048241,0.493354286,0.692276,0.519411538,0.488950556,0.605620833,0.629082778,0.71817,0.443828333,0.486720833,0.38224,0.434785,0.42339,0.3739,0.69376,0.42664
581,0.48721,0.494127143,0.692823,0.519852308,0.489221667,0.606201389,0.629510556,0.71861,0.443871667,0.486891667,0.382246667,0.43488,0.4234,0.37394,0.69434,0.42671
582,0.487363796,0.494922857,0.693386,0.520278462,0.489494444,0.606756389,0.629942222,0.719,0.443946667,0.487064167,0.382243333,0.43493,0.42343,0.37399,0.6949,0.42677
583,0.48749787,0.495672857,0.693949,0.52071,0.489776111,0.607329722,0.63037,0.71934,0.444021667,0.487224167,0.38228,0.43499,0.42344,0.37396,0.69543,0.426795
584,0.487620648,0.496407143,0.694491,0.52114,0.490047222,0.607897778,0.630808333,0.71962,0.444068333,0.487370833,0.382306667,0.43507,0.42344,0.37397,0.6959,0.42684
585,0.48774,0.497127143,0.69506,0.521567692,0.490285,0.608451944,0.631251111,0.71987,0.444118333,0.487516667,0.38232,0.43511,0.42347,0.37401,0.69635,0.426895
586,0.487854907,0.497808571,0.695585,0.521996154,0.490528889,0.609005278,0.631670556,0.72011,0.444173333,0.487669167,0.382346667,0.43516,0.42345,0.37401,0.69684,0.426935
587,0.487981019,0.498491429,0.696098,0.52242,0.490771111,0.609556111,0.632076111,0.72039,0.44422,0.487824167,0.38238,0.435215,0.42348,0.37401,0.69732,0.42699
588,0.488118981,0.499165714,0.696591,0.522857692,0.490998889,0.610095278,0.632468333,0.72069,0.44425,0.487989167,0.382406667,0.43528,0.42353,0.37402,0.69782,0.427085
589,0.488239444,0.499817143,0.6971,0.52327,0.491232222,0.610637778,0.632855,0.72097,0.444286667,0.488135,0.382433333,0.435315,0.42357,0.37404,0.69828,0.427125
590,0.488358056,0.500448571,0.697596,0.523672308,0.49148,0.611188056,0.633219444,0.72124,0.44432,0.488294167,0.382483333,0.435345,0.42365,0.37404,0.69872,0.42713
591,0.488471574,0.50107,0.698089,0.524072308,0.491707778,0.611724722,0.633594444,0.72151,0.444355,0.4884225,0.382516667,0.435395,0.42366,0.37407,0.69913,0.427185
592,0.488574352,0.501671429,0.698588,0.524461538,0.491924444,0.612254167,0.633983889,0.72178,0.44438,0.4885125,0.382526667,0.435445,0.42362,0.37416,0.6995,0.427245
593,0.48868,0.502258571,0.699073,0.524843846,0.492134444,0.612769167,0.634346667,0.72204,0.444416667,0.48863,0.382543333,0.435495,0.42362,0.37419,0.6999,0.427285
594,0.488791944,0.50284,0.699543,0.525220769,0.492331667,0.613269444,0.634706667,0.72233,0.444458333,0.4887525,0.382566667,0.43556,0.42359,0.37418,0.70033,0.42736
595,0.488892222,0.50339,0.699997,0.525592308,0.492528333,0.613769444,0.635047222,0.72258,0.444501667,0.488866667,0.382586667,0.43561,0.4236,0.37419,0.7007,0.427395
596,0.488991389,0.503907143,0.70046,0.525966154,0.49272,0.614253333,0.635355556,0.7228,0.444563333,0.488999167,0.38259,0.43565,0.4237,0.37416,0.70107,0.42739
597,0.48908037,0.504418571,0.700892,0.526324615,0.492902222,0.614738889,0.635681667,0.72303,0.444605,0.48911,0.382603333,0.435675,0.42372,0.37415,0.70142,0.42741
598,0.489152315,0.504908571,0.701277,0.526689231,0.493083889,0.615240556,0.636026111,0.72326,0.444643333,0.489194167,0.382633333,0.43568,0.42369,0.37416,0.70168,0.42743
599,0.48924037,0.505384286,0.701677,0.527026923,0.493253333,0.615711667,0.636331667,0.72347,0.444675,0.489295,0.382653333,0.43571,0.42369,0.37419,0.70202,0.42746
600,0.489347593,0.505854286,0.702085,0.527342308,0.493410556,0.616165833,0.636635,0.72368,0.444705,0.4894,0.382663333,0.435765,0.42371,0.37425,0.70242,0.427535
601,0.489436759,0.5063,0.702467,0.527639231,0.493558333,0.616616111,0.636911111,0.7239,0.444718333,0.489494167,0.382703333,0.43579,0.42368,0.37428,0.70281,0.427555
602,0.489523704,0.506721429,0.702804,0.527943077,0.493692778,0.617045833,0.637160556,0.72414,0.444736667,0.489593333,0.382743333,0.435795,0.42369,0.37427,0.70317,0.427575
603,0.48961287,0.507131429,0.703168,0.528233077,0.493825,0.617444167,0.637406111,0.72436,0.444761667,0.489690833,0.382753333,0.435835,0.42371,0.37424,0.70353,0.427635
604,0.489667963,0.507534286,0.703515,0.528508462,0.493948889,0.617851389,0.637636111,0.72455,0.444775,0.489753333,0.382763333,0.435855,0.42369,0.37419,0.70382,0.427615
605,0.489721389,0.507908571,0.703798,0.528767692,0.494059444,0.6182475,0.637861667,0.72472,0.44478,0.4898175,0.38277,0.435865,0.42366,0.37412,0.70415,0.42761
606,0.489795741,0.508237143,0.704083,0.529001538,0.494162778,0.618620833,0.638065,0.72488,0.444801667,0.489883333,0.382766667,0.435895,0.42366,0.37411,0.70452,0.427645
607,0.489867778,0.508531429,0.704357,0.529230769,0.494252222,0.618986667,0.638240556,0.72501,0.44482,0.489931667,0.382763333,0.435955,0.42365,0.37416,0.70487,0.42765
608,0.489931852,0.508814286,0.704605,0.529440769,0.494334444,0.6193225,0.638406111,0.72518,0.444833333,0.48998,0.382773333,0.43596,0.42363,0.37417,0.7052,0.42766
609,0.489996667,0.509061429,0.704835,0.529647692,0.494411111,0.619635833,0.638569444,0.72539,0.444871667,0.490035,0.382793333,0.435915,0.42358,0.37418,0.70552,0.427685
610,0.490050463,0.509304286,0.705015,0.52983,0.494468889,0.619926667,0.638693889,0.72554,0.444876667,0.4900725,0.38281,0.435905,0.42355,0.37418,0.70582,0.4277
611,0.490089907,0.509555714,0.705196,0.52999,0.494518889,0.620196667,0.638790556,0.72568,0.444851667,0.490104167,0.382833333,0.435875,0.42352,0.37416,0.70608,0.427705
612,0.490130278,0.50975,0.70529,0.530131538,0.494550556,0.620443889,0.638877222,0.7258,0.44484,0.4901275,0.38285,0.435865,0.42349,0.37414,0.70637,0.42769
613,0.490173241,0.50992,0.705275,0.530261538,0.494556111,0.620669167,0.638937778,0.72588,0.444815,0.4901475,0.382866667,0.43588,0.42349,0.37414,0.70666,0.42768
614,0.490207315,0.510047143,0.705305,0.530364615,0.494561111,0.620871111,0.638988889,0.72599,0.444795,0.490155833,0.38287,0.43587,0.42346,0.37411,0.70694,0.427675
615,0.490230278,0.510122857,0.705338,0.530452308,0.494566667,0.621049167,0.639036667,0.72609,0.444788333,0.4901475,0.382856667,0.43587,0.42338,0.37405,0.70723,0.42766
616,0.490253333,0.510201429,0.705306,0.530514615,0.49455,0.621205556,0.639051667,0.72622,0.444766667,0.490145,0.382843333,0.435865,0.42332,0.37401,0.70748,0.42763
617,0.490263611,0.510268571,0.70527,0.530557692,0.494531111,0.621339444,0.639040556,0.72638,0.444733333,0.4901425,0.382796667,0.435835,0.42324,0.37397,0.70767,0.427605
618,0.490278056,0.510292857,0.705189,0.530572308,0.494489444,0.621458611,0.639016667,0.7265,0.444696667,0.490134167,0.382776667,0.43581,0.42318,0.37393,0.7079,0.427575
619,0.490292407,0.510291429,0.705051,0.530576154,0.494421111,0.621567222,0.638973333,0.72661,0.444651667,0.490128333,0.382756667,0.43578,0.42315,0.3739,0.70814,0.427515
620,0.490304537,0.51027,0.70487,0.530528462,0.494347778,0.621642222,0.638913333,0.72674,0.444595,0.490110833,0.38272,0.435745,0.4231,0.37389,0.70837,0.42747
621,0.490316204,0.510194286,0.704684,0.530456154,0.494273333,0.621680833,0.63882,0.72686,0.444553333,0.4900875,0.38271,0.435675,0.42303,0.37387,0.70862,0.42744
622,0.490335833,0.510075714,0.704443,0.53038,0.494181111,0.621698333,0.638717222,0.72699,0.444515,0.4900425,0.38271,0.43562,0.423,0.37382,0.70891,0.427415
